price,dividend,earnings,cpi,gs10,real_price,real_earnings,cape,date,pe_ttm,real_earnings_10y_avg,cape_check
25.03,1.42333,2.38667,26.7,2.805,286.98019943820225,27.364244210674155,12.47346976551531,1952-11-01,10.487415520369385,23.083433377696956,12.432301328080614
26.04,1.41,2.4,26.7,2.8175,298.56030337078647,27.517078651685384,12.933964306161373,1952-12-01,10.85,23.157263409360404,12.89272821632738
26.18,1.41,2.41,26.6,2.83,301.2939078947368,27.73561184210526,13.010773447995183,1953-01-01,10.863070539419086,23.230902381528345,12.969530969847536
25.86,1.41,2.42,26.5,2.8008333333333333,298.73423207547165,27.955794339622635,12.859346880687902,1953-02-01,10.685950413223141,23.30436252892214,12.818811572499534
25.99,1.41,2.43,26.6,2.7716666666666665,299.1072828947367,27.965782894736837,12.83481934009249,1953-03-01,10.695473251028805,23.378710901397664,12.794002379184004
24.71,1.41333,2.45667,26.6,2.83,284.3763355263157,28.272715993421045,12.1639014540068,1953-04-01,10.058330992766631,23.455975057664677,12.123833472162158
24.84,1.41667,2.48333,26.7,3.05,284.80176404494375,28.47249455337078,12.141970791867779,1953-05-01,10.002697990198644,23.534351095609438,12.101534598847566
23.95,1.42,2.51,26.8,3.11,273.5728964552238,28.670896455223872,11.62440788547008,1953-06-01,9.54183266932271,23.6129227327363,11.58572784706359
24.29,1.42,2.52333,26.8,2.93,277.45660354477604,28.823160618470144,11.750201645309998,1953-07-01,9.626168594674496,23.69281957908993,11.710577654913012
24.39,1.42,2.53667,26.9,2.95,277.5631868029739,28.867823249999994,11.715076201734,1953-08-01,9.614967654444607,23.773144131980107,11.675493374458215
23.27,1.42,2.55,26.9,2.87,264.8173578066914,29.019521375464677,11.139349357262919,1953-09-01,9.125490196078433,23.85663166643082,11.100366619623072
23.97,1.43,2.53667,27.0,2.66,271.7731916666666,28.760905386111105,11.391934765421409,1953-10-01,9.449396255721084,23.94480648642283,11.349984883810494
24.5,1.44,2.52333,26.9,2.68,278.81500929368025,28.716011322490704,11.644070268505766,1953-11-01,9.709391954282633,24.039448581714428,11.598228151778843
24.83,1.45,2.51,26.9,2.59,282.5704767657992,28.564313197026017,11.75444918402729,1953-12-01,9.892430278884463,24.139668504908034,11.705648596970065
25.46,1.45667,2.52333,26.9,2.48,289.74000557620815,28.716011322490704,12.002650554927824,1954-01-01,10.089841598205545,24.241641239567436,11.95216127129593
26.02,1.46333,2.53667,26.9,2.47,296.1129200743494,28.867823249999994,12.215052485432834,1954-02-01,10.25754236853828,24.345367880655797,12.163008648131093
26.57,1.47,2.55,26.9,2.37,302.372032527881,29.019521375464677,12.420105295189968,1954-03-01,10.419607843137255,24.450847333209957,12.366525724333046
27.63,1.46333,2.57333,26.8,2.29,315.6083143656716,29.39429401399253,12.907868184060913,1954-04-01,10.73706054023386,24.560714901401564,12.850127353078852
28.73,1.45667,2.59667,26.9,2.37,326.9532741635687,29.550635517657987,13.312042238025853,1954-05-01,11.064170649331643,24.672371329307044,13.251797721413089
28.96,1.45,2.62,26.9,2.38,329.57072118959104,29.816135687732338,13.357885903658993,1954-06-01,11.053435114503817,24.78748813238663,13.295849883190998
30.13,1.45667,2.62333,26.9,2.3,342.88556040892183,29.854031768587358,13.833009564245325,1954-07-01,11.48540214155291,24.904635031796474,13.767941588830748
30.73,1.46333,2.62667,26.9,2.36,349.7136830855018,29.892041651486984,14.042112347320572,1954-08-01,11.69922373194958,25.02305943631098,13.975656492987905
31.45,1.47,2.63,26.8,2.38,359.24290578358205,30.041616604477603,14.356474143296973,1954-09-01,11.958174904942966,25.143691198975414,14.287596158443948
32.18,1.49333,2.67667,26.8,2.43,367.5814533582089,30.574712515858206,14.619231935730559,1954-10-01,12.02240096836741,25.267324149319432,14.547700072471251
33.44,1.51667,2.72333,26.8,2.48,381.97401492537307,31.107694200559692,15.117311697434385,1954-11-01,12.279084796921417,25.39395733545404,15.041925521079618
34.97,1.54,2.77,26.7,2.51,400.9467668539325,31.75929494382022,15.78906200232708,1954-12-01,12.624548736462094,25.525332276933437,15.70779813966447
35.6,1.54667,2.83333,26.7,2.61,408.16999999999996,32.48540185674157,15.990781062969829,1955-01-01,12.564720664377251,25.66132492817407,15.906037632213687
36.79,1.55333,2.89667,26.7,2.65,421.8138848314606,33.211623424157295,16.437728215987107,1955-02-01,12.700790908180773,25.801936244630067,16.348148481269465
36.5,1.56,2.96,26.7,2.68,418.4889044943819,33.93773033707865,16.21928294553779,1955-03-01,12.33108108108108,25.947165270847293,16.128501904775373
37.76,1.56333,3.04667,26.7,2.75,432.9353707865167,34.931440839887635,16.685266628063495,1955-04-01,12.393859525317804,26.09876435745427,16.588347435033363
37.6,1.56667,3.13333,26.7,2.76,431.1008988764045,35.92503668820224,16.518057827257792,1955-05-01,12.000012765971029,26.257522390357586,16.418186471192552
39.78,1.57,3.22,26.7,2.78,456.09557865168534,36.918747191011235,17.3700919634053,1955-06-01,12.354037267080745,26.424235937391337,17.26050205320382
42.69,1.58667,3.29333,26.8,2.9,487.6336930970148,37.61861490951492,18.454031906632867,1955-07-01,12.96256372729122,26.59725147736358,18.333988138286795
42.43,1.60333,3.36667,26.8,2.97,484.66379944029836,38.45635337406715,18.222326463047743,1955-08-01,12.602957818853644,26.777718074100743,18.099518342045076
44.34,1.62,3.44,26.9,2.97,504.59826579925647,39.147903345724906,18.843960654261306,1955-09-01,12.889534883720932,26.964417349219353,18.71348671340251
42.11,1.62667,3.5,26.9,2.88,479.22040985130104,39.83071561338289,17.772325789386088,1955-10-01,12.031428571428572,27.158216153364027,17.645503929459707
44.95,1.63333,3.56,26.9,2.89,511.540190520446,40.513527881040886,18.83555928827389,1955-11-01,12.626404494382022,27.359114486534768,18.6972495316765
45.37,1.64,3.62,26.8,2.96,518.2464430970148,41.350057835820884,18.94236903581357,1955-12-01,12.533149171270717,27.569136763371734,18.79806566107486
44.15,1.67,3.64333,26.8,2.9,504.31078824626854,41.61654867817163,18.292585385418892,1956-01-01,12.118034874688814,27.78418316261291,18.15100286715939
44.43,1.7,3.66667,26.8,2.84,507.50913526119393,41.88315374720148,18.266116815127777,1956-02-01,12.117261711580262,28.003542178646217,18.123033579951514
47.49,1.73,3.69,26.8,2.96,542.4624990671641,42.149644589552224,19.371210099299958,1956-03-01,12.869918699186993,28.22932712672855,19.216274501758882
48.05,1.75333,3.66,26.9,3.18,546.8188243494423,41.65154832713755,19.370593634578498,1956-04-01,13.128415300546447,28.454416025831506,19.217362389480382
46.54,1.77667,3.63,27.0,3.07,527.6731055555555,41.15714166666666,18.544506591754434,1956-05-01,12.820936639118457,28.678802273954634,18.39941223887076
46.27,1.8,3.6,27.2,3.0,520.7543906249999,40.51687499999999,18.158163846958697,1956-06-01,12.852777777777778,28.901849717136447,18.01802983966922
48.78,1.81333,3.55333,27.4,3.11,544.9963302919707,39.699709108576634,18.856797596896786,1956-07-01,13.727967849876032,29.122306330481283,18.714051150596628
48.49,1.82667,3.50667,27.3,3.33,543.7407499999999,39.32190917307692,18.670937110186422,1956-08-01,13.82793362363724,29.339695487799204,18.532596912129247
46.84,1.84,3.46,27.4,3.38,523.3216094890511,38.65697627737226,17.83664079631202,1956-09-01,13.537572254335261,29.550540602610642,17.7093751524403
46.24,1.80667,3.44333,27.5,3.34,514.7394763636363,38.33083652999999,17.41895294863613,1956-10-01,13.428861015354324,29.753858149798745,17.2999237198796
45.76,1.77333,3.42667,27.5,3.49,509.3961599999999,38.14537892454545,17.120339736628257,1956-11-01,13.354072612769832,29.951569286934042,17.00732790058573
46.44,1.74,3.41,27.6,3.59,515.0927934782608,37.822274456521725,17.197522725560923,1956-12-01,13.618768328445746,30.140981593451563,17.089449853556527
45.43,1.73667,3.40667,27.6,3.46,503.89030163043464,37.78533950815216,16.717780078533007,1957-01-01,13.335603389820557,30.32178032384896,16.61809749456269
43.47,1.73333,3.40333,27.7,3.34,480.4101958483754,37.61201821570396,15.843733142229743,1957-02-01,12.772784302433205,30.492828925258895,15.754858200461195
44.03,1.73,3.4,27.8,3.41,484.84869874100707,37.440053956834525,15.900417108869165,1957-03-01,12.950000000000001,30.65689104727361,15.815325108908127
45.05,1.73,3.40667,27.9,3.48,494.30264784946223,37.37904553494623,16.123704360211754,1957-04-01,13.224057510706935,30.81384345472807,16.041577175391815
46.78,1.73,3.41333,28.0,3.6,511.4515874999999,37.31836355625,16.59811078911426,1957-05-01,13.705091508878427,30.96369003285093,16.517785411150133
47.55,1.73,3.42,28.1,3.8,518.0200222419927,37.25822241992881,16.729918872472865,1957-06-01,13.903508771929824,31.107196583320036,16.652738888073245
48.51,1.74,3.43667,28.3,3.93,524.7436404593639,37.17523658745583,16.868882383979795,1957-07-01,14.115408229477953,31.247302047590498,16.793246330840496
45.84,1.75,3.45333,28.3,3.93,495.86164664310945,37.35545157508833,15.868942729452241,1957-08-01,13.274144087011669,31.387015281244015,15.798305197226645
43.98,1.76,3.47,28.3,3.92,475.741606007067,37.535774734982326,15.15727448896221,1957-09-01,12.674351585014408,31.527893974687704,15.089545987087437
41.24,1.77,3.43667,28.3,3.97,446.1024063604239,37.17523658745583,14.149451489483534,1957-10-01,11.999988360826032,31.66354986835129,14.08883110754165
40.35,1.78,3.40333,28.4,3.72,434.93819102112667,36.68496142869717,13.73624223529848,1957-11-01,11.85603511854566,31.79366526662073,13.680026740350568
40.33,1.79,3.37,28.4,3.21,434.7226082746478,36.32569278169014,13.673246057951383,1957-12-01,11.967359050445102,31.92085755155362,13.618763454977714
41.12,1.78333,3.29333,28.6,3.09,440.13855944055933,35.251009775349644,13.788431552307634,1958-01-01,12.485842597006677,32.0377283065117,13.738132592600229
41.26,1.77667,3.21667,28.6,3.05,441.6370856643356,34.43045963024475,13.784906390337678,1958-02-01,12.826929713026203,32.142636464627216,13.739914774892677
42.11,1.77,3.14,28.8,2.98,447.6051744791666,33.37640104166666,13.925589923892938,1958-03-01,13.410828025477706,32.23434934189752,13.885968962226855
42.34,1.75667,3.07,28.9,2.88,448.4926764705882,32.51942647058823,13.913501765262778,1958-04-01,13.791530944625409,32.31669456248575,13.878049179918692
43.7,1.74333,3.0,28.9,2.92,462.8986764705882,31.777941176470584,14.32382496840923,1958-05-01,14.566666666666668,32.388313118663454,14.292151455206456
44.75,1.73,2.93,28.9,2.97,474.02095588235284,31.03645588235294,14.635555551956267,1958-06-01,15.273037542662115,32.45006326968859,14.607705135821197
45.98,1.73,2.91333,29.0,3.2,485.3704293103447,30.7534630887931,14.957457101901133,1958-07-01,15.782626753577519,32.504557267081545,14.93238087577017
47.7,1.73,2.89667,28.9,3.54,505.26926470588234,30.683402955882347,15.544566891165923,1958-08-01,16.467184732813887,32.5520022917139,15.521910455090453
48.96,1.73,2.88,28.9,3.76,518.616,30.506823529411758,15.931923184092845,1958-09-01,17.0,32.59068707112566,15.913012170261293
50.95,1.73667,2.88333,28.9,3.8,539.6953676470588,30.542097044117643,16.559803310351572,1958-10-01,17.670540659584578,32.62111566173409,16.544356521813988
52.5,1.74333,2.88667,29.0,3.74,554.1963362068965,30.472036911206892,16.988883579386336,1958-11-01,18.18704597338802,32.6413772484511,16.978338015231703
53.49,1.75,2.89,28.9,3.86,566.6006911764705,30.61275,17.35835736536996,1958-12-01,18.508650519031143,32.65407963434321,17.351604991511095
55.62,1.75667,2.96333,29.0,4.02,587.1314327586205,31.281269123275855,17.98033934299339,1959-01-01,18.76942493748587,32.66815416870385,17.972592810924514
54.77,1.76333,3.03667,28.9,3.96,580.1592794117646,32.16637354411764,17.759169263611422,1959-02-01,18.036204131499307,32.6843166565715,17.75038730372593
56.16,1.77,3.11,28.9,3.99,594.8830588235293,32.94313235294117,18.200871845485636,1959-03-01,18.057877813504824,32.70373650951267,18.19006395952625
57.1,1.77667,3.20667,29.0,4.12,602.7544913793103,33.849995531896546,18.430753048783426,1959-04-01,17.806634296637945,32.731068996537545,18.415362218785845
57.96,1.78333,3.30333,29.0,4.31,611.8327551724137,34.870350157758615,18.692721439594187,1959-05-01,17.545930924249166,32.7651201884772,18.67329500557066
57.46,1.79,3.4,29.1,4.34,604.4703144329895,35.76747422680411,18.44859139706648,1959-06-01,16.900000000000002,32.8070088335332,18.425035866577968
59.74,1.79667,3.41,29.2,4.4,626.3033167808219,35.74982106164383,19.090533975796514,1959-07-01,17.519061583577713,32.84694700643614,19.067322045427904
59.4,1.80333,3.42,29.2,4.43,622.7388184931506,35.85465924657534,18.95880364075021,1959-08-01,17.36842105263158,32.889200774115935,18.934446682670714
57.05,1.81,3.43,29.3,4.68,596.0605418088735,35.83676877133105,18.12329055675862,1959-09-01,16.632653061224488,32.93273426387703,18.099333539477016
57.0,1.81667,3.41667,29.4,4.53,593.5124999999999,35.57607637499999,18.02196244151543,1959-10-01,16.682910553257997,32.97445375742924,17.999160937314386
57.23,1.82333,3.40333,29.4,4.53,595.9073749999999,35.43717362499999,18.07178913057022,1959-11-01,16.815883267270586,33.018587853262574,18.04763358288559
59.06,1.83,3.39,29.4,4.69,614.9622499999999,35.298375,18.624728977900112,1959-12-01,17.421828908554573,33.06195856300834,18.60029704011715
58.03,1.86667,3.39,29.3,4.72,606.2996186006825,35.41884726962457,18.338284994375567,1960-01-01,17.117994100294986,33.10345642308322,18.315296470911914
55.78,1.90333,3.39,29.4,4.49,580.8092499999999,35.298375,17.54527510894598,1960-02-01,16.454277286135692,33.14214180709918,17.524795270642052
55.02,1.94,3.39,29.4,4.25,572.8957499999999,35.298375,17.286020720522153,1960-03-01,16.23008849557522,33.18010772341274,17.26624141113773
55.73,1.94333,3.34667,29.5,4.28,578.3215449152541,34.72907526864407,17.429766947597205,1960-04-01,16.652373852217277,33.207203682422275,17.41554484521019
55.22,1.94667,3.30333,29.5,4.35,573.0291711864406,34.2793272737288,17.25617057872792,1960-05-01,16.71646490057003,33.22555967813689,17.246637129291333
57.26,1.95,3.26,29.6,4.15,592.1912381756755,33.715393581081074,17.823363817264745,1960-06-01,17.564417177914113,33.23426504131257,17.818695176184562
55.84,1.95,3.26333,29.6,3.9,577.5053918918918,33.749832924831075,17.376806472898117,1960-07-01,17.111355578504167,33.240295288023646,17.37365408122487
56.51,1.95,3.26667,29.6,3.8,584.4346292229728,33.78437569003378,17.582113039577674,1960-08-01,17.298961939834754,33.24257964305376,17.580904836460068
54.81,1.95,3.27,29.6,3.8,566.8529822635134,33.81881503378377,17.052015467817665,1960-09-01,16.761467889908257,33.24002236396371,17.053327343066172
53.73,1.95,3.27,29.8,3.89,551.9540461409393,33.59184312080536,16.605104536251027,1960-10-01,16.431192660550458,33.23373762167773,16.608244682683846
55.47,1.95,3.27,29.8,3.93,569.8286048657717,33.59184312080536,17.146088452419004,1960-11-01,16.96330275229358,33.22448037642938,17.150865819711306
56.8,1.95,3.27,29.8,3.84,583.4913422818789,33.59184312080536,17.562090833957125,1960-12-01,17.370030581039753,33.214611702436095,17.567308855189275
59.72,1.94667,3.21,29.8,3.84,613.4877281879194,32.975479026845626,18.470416986477176,1961-01-01,18.60436137071651,33.204504901864205,18.476039019436676
62.17,1.94333,3.15,29.8,3.78,638.655928691275,32.3591149328859,19.234014498298354,1961-02-01,19.736507936507937,33.19291898234415,19.240728091162648
64.12,1.94,3.09,29.8,3.74,658.6877617449663,31.742750838926167,19.84422527272557,1961-03-01,20.750809061488674,33.17761605813366,19.853378271386855
65.83,1.94,3.07,29.8,3.78,676.2541384228186,31.53729614093959,20.38284297575478,1961-04-01,21.44299674267101,33.164226882055246,20.391072007432545
66.5,1.94,3.05,29.8,3.71,683.136870805369,31.33184144295301,20.598606843297347,1961-05-01,21.803278688524593,33.15380287882085,20.60508332339055
65.62,1.94,3.03,29.8,3.88,674.0968640939595,31.126386744966435,20.332414551592294,1961-06-01,21.65676567656766,33.145278624218086,20.337643612427524
65.44,1.94667,3.03667,30.0,3.92,667.7661199999999,30.986939847499993,20.146643736827325,1961-07-01,21.54992146002035,33.14248707564996,20.148340662418565
67.79,1.95333,3.04333,29.9,4.04,694.059639632107,31.15876269481605,20.941688475215194,1961-08-01,22.274942250758215,33.148022147656306,20.938191622427755
67.26,1.96,3.05,30.0,3.98,686.3378549999999,31.12296249999999,20.70524304414726,1961-09-01,22.052459016393446,33.1620481043134,20.696485718888024
68.0,1.98,3.09667,30.0,3.92,693.8889999999998,31.599194847499994,20.92419014101079,1961-10-01,21.959072164615538,33.18325065984123,20.910820555617015
71.08,2.0,3.14333,30.0,3.94,725.3180899999999,32.07532515249999,21.857957721959675,1961-11-01,22.61296141353278,33.21251061231945,21.838701038486356
71.74,2.02,3.19,30.0,4.06,732.0528949999997,32.551557499999994,22.041480198382267,1961-12-01,22.489028213166144,33.24888330846725,22.017367867917933
69.07,2.02667,3.25,30.0,4.08,704.8075474999998,33.16381249999999,21.19793140001523,1962-01-01,21.25230769230769,33.2916413621858,21.1707058787601
70.22,2.03333,3.31,30.1,4.04,714.161895348837,33.66385465116279,21.451687754873376,1962-02-01,21.214501510574017,33.338083915338714,21.421803879384143
70.29,2.04,3.37,30.1,3.93,714.8738197674417,34.274075581395344,21.44315856852624,1962-03-01,20.857566765578635,33.39090463390357,21.409237862983566
68.05,2.04667,3.40333,30.2,3.84,689.8005422185429,34.49844054884105,20.658336447649038,1962-04-01,19.995122424213932,33.44840948885603,20.62282041985772
62.99,2.05333,3.43667,30.2,3.87,638.5089809602648,34.83639719950331,19.089367498116655,1962-05-01,18.328789205830063,33.51066327233674,19.05390459661113
55.63,2.06,3.47,30.2,3.91,563.9030736754967,35.17425248344371,16.82757124479247,1962-06-01,16.03170028818444,33.57851841095663,16.793566254891573
56.97,2.06667,3.49,30.3,4.01,575.5803193069306,35.2602301980198,17.141325661322796,1962-07-01,16.32378223495702,33.64814011066392,17.10585837475502
58.52,2.07333,3.51,30.3,3.98,591.240306930693,35.46229455445544,17.571262631045535,1962-08-01,16.672364672364676,33.71880934756434,17.53443607205546
58.0,2.08,3.53,30.4,3.98,584.0590460526315,35.54704194078947,17.321461147465484,1962-09-01,16.430594900849858,33.78954752478628,17.285198791851112
56.17,2.09667,3.57667,30.4,3.93,565.6309761513157,36.01700807319078,16.739820967901334,1962-10-01,15.704551999485556,33.86292846610313,16.70354578805887
60.04,2.11333,3.62333,30.4,3.92,604.6018124999999,36.48687350575657,17.854386489497152,1962-11-01,16.570392429063872,33.93895037689548,17.814393367674477
62.64,2.13,3.67,30.4,3.86,630.783769736842,36.95683963815789,18.585836118439865,1962-12-01,17.068119891008173,34.017615051782755,18.542856951512967
65.06,2.13667,3.68333,30.4,3.83,655.1531299342104,37.09107251891447,19.259231693254055,1963-01-01,17.66336440123475,34.095577224089496,19.215193971590136
65.92,2.14333,3.69667,30.4,3.92,663.8133157894736,37.22540609950657,19.469191309671416,1963-02-01,17.832265254945668,34.1728239887552,19.4251817177271
65.67,2.15,3.71,30.5,3.93,659.1276368852458,37.23714836065573,19.288064606604838,1963-03-01,17.70080862533693,34.25008536763786,19.24455457001695
68.76,2.16667,3.75333,30.5,3.97,690.1418655737704,37.67205015,20.15007723822699,1963-04-01,18.319732077914814,34.328413152276006,20.104100428773048
70.14,2.18333,3.79667,30.5,3.93,703.9928803278688,38.10705230901639,20.50758586495262,1963-05-01,18.474083868231897,34.408701133573054,20.45973422812444
70.11,2.2,3.84,30.6,3.99,701.3921249999999,38.41599999999998,20.384149993841003,1963-06-01,18.2578125,34.489910329779526,20.33615391555248
69.07,2.20333,3.88,30.7,4.02,688.737017100977,38.6897296416938,19.969231885949643,1963-07-01,17.801546391752577,34.572131738306396,19.921739923773544
70.98,2.20667,3.92,30.7,4.0,707.7827345276872,39.08859283387621,20.472637900527687,1963-08-01,18.107142857142858,34.65730481817202,20.422324766482486
72.85,2.21,3.96,30.7,4.08,726.4295887622148,39.487456026058624,20.960360090705116,1963-09-01,18.396464646464644,34.744537606926976,20.90773510876678
73.03,2.23333,3.98,30.8,4.11,725.8601079545452,39.55803409090908,20.891344595411496,1963-10-01,18.349246231155778,34.83451367946695,20.837383137701167
72.62,2.25667,4.0,30.8,4.12,721.785034090909,39.756818181818176,20.720399335339714,1963-11-01,18.155,34.92652040329469,20.665815711284584
74.17,2.28,4.02,30.9,4.13,734.8050703883493,39.82629611650484,21.038599376737054,1963-12-01,18.450248756218908,35.020370260957016,20.982218774755726
76.45,2.29667,4.07333,30.9,4.17,757.3931189320388,40.354638497572815,21.627216196980946,1964-01-01,18.76842779740409,35.11735882074936,21.567485265564084
77.39,2.31333,4.12667,30.9,4.15,766.7057354368931,40.88307994902912,21.832670826710334,1964-02-01,18.753619746672257,35.21748595990793,21.770598171309597
78.8,2.33,4.18,30.9,4.22,780.6746601941746,41.41142233009708,22.167245585982645,1964-03-01,18.851674641148325,35.32075180119654,22.102436114276824
79.94,2.34667,4.23,30.9,4.23,791.9686844660192,41.906774271844654,22.422192169737183,1964-04-01,18.8983451536643,35.425022470011974,22.35619427302939
80.72,2.36333,4.28,30.9,4.2,799.6961747572815,42.402126213592226,22.574330769563844,1964-05-01,18.859813084112147,35.53211822581142,22.506290496814852
80.24,2.38,4.33,31.0,4.17,792.3764709677417,42.75909919354838,22.300288036082797,1964-06-01,18.531177829099306,35.63997625502656,22.23280019318159
83.22,2.4,4.37667,31.1,4.19,819.1617540192924,43.08099824517684,22.984351845738402,1964-07-01,19.014456196149126,35.75020097566481,22.913486684365676
82.0,2.42,4.42333,31.0,4.19,809.7566129032256,43.68074047016128,22.650407292938795,1964-08-01,18.538069734792565,35.86510679915376,22.57783916378389
83.41,2.44,4.47,31.1,4.2,821.0319863344049,43.999676045016066,22.892221984231686,1964-09-01,18.659955257270695,35.98142396115825,22.818218290101704
84.85,2.46,4.49667,31.1,4.19,835.2063786173632,44.26219760209002,23.21215468067534,1964-10-01,18.86951899961527,36.095486336876846,23.13880386102672
85.44,2.48,4.52333,31.2,4.15,838.3183846153845,44.381913608173065,23.22501979309582,1964-11-01,18.8887390484444,36.20610483194029,23.1540616839798
83.96,2.5,4.55,31.2,4.18,823.7969519230767,44.643593749999994,22.75298477278727,1964-12-01,18.45274725274725,36.31347398865845,22.685710328358223
86.12,2.51667,4.59333,31.2,4.19,844.9903942307692,45.06873812740384,23.269335081922474,1965-01-01,18.74892507178888,36.4183351242473,23.20233452045355
86.75,2.53333,4.63667,31.2,4.21,851.171814903846,45.49398062259615,23.372068272751342,1965-02-01,18.709548016140896,36.52068810090097,23.30656565265668
86.83,2.55,4.68,31.3,4.21,849.2348506389775,45.77241853035142,23.253528200034843,1965-03-01,18.553418803418804,36.61931050251157,23.190902258542852
87.97,2.57,4.73333,31.4,4.2,857.6444641719744,46.1465757826433,23.4205519547713,1965-04-01,18.5852243557918,36.71276996036786,23.36093040916875
89.28,2.59,4.78667,31.4,4.21,870.416025477707,46.66660256130572,23.708808308861954,1965-05-01,18.651797596241227,36.80228300931039,23.651142111414813
85.04,2.61,4.84,31.6,4.21,823.8317278481012,46.887882911392396,22.385342986457793,1965-06-01,17.5702479338843,36.88535914031357,22.334924941742013
84.91,2.62667,4.88667,31.6,4.2,822.5723425632909,47.34000222863923,22.300781712174434,1965-07-01,17.375840807748425,36.96637070130627,22.251909694078353
86.49,2.64333,4.93333,31.6,4.25,837.8787175632909,47.792024670094925,22.665971845964386,1965-08-01,17.531768602546354,37.0441679621065,22.618370546758673
89.38,2.66,4.98,31.6,4.29,865.8758212025314,48.244143987341765,23.374146831648623,1965-09-01,17.947791164658632,37.119969967453315,23.32641491794656
91.39,2.68,5.05,31.7,4.35,882.5549597791796,48.76794558359621,23.775745523312686,1965-10-01,18.097029702970296,37.19444688387175,23.72813776569085
92.15,2.7,5.12,31.7,4.45,889.8942941640378,49.44393690851734,23.925461156673713,1965-11-01,17.998046875,37.26886695910073,23.87768576760377
91.73,2.72,5.19,31.8,4.62,883.0526910377357,49.96231839622641,23.69411154910632,1965-12-01,17.674373795761078,37.34063579710411,23.648571380410704
93.32,2.74,5.24,31.8,4.61,898.3590660377356,50.443650943396214,24.058483388421738,1966-01-01,17.80916030534351,37.41419498264765,24.011182559303656
92.69,2.76,5.29,32.0,4.83,886.7174367187498,50.606702343749994,23.700027145579394,1966-02-01,17.52173913043478,37.48689122095222,23.654067004178376
88.88,2.78,5.34,32.1,4.87,847.620317757009,50.92588317757008,22.611112582289987,1966-03-01,16.644194756554306,37.56002654251903,22.567085164263087
91.6,2.79667,5.38,32.3,4.75,868.1510526315788,50.98965789473683,23.113696462615827,1966-04-01,17.02602230483271,37.63784412224903,23.06590807411269
86.78,2.81333,5.42,32.3,4.78,822.4688684210525,51.36876315789473,21.8521779767631,1966-05-01,16.01107011070111,37.72294096800926,21.80288300211118
86.06,2.83,5.46,32.4,4.81,813.1275509259259,51.58815277777777,21.555253383226255,1966-06-01,15.761904761904763,37.81520161615741,21.502663378065886
85.84,2.85,5.47667,32.5,5.02,808.5533723076921,51.586439859230765,21.381702007433415,1966-07-01,15.67375795875961,37.91425770574619,21.32583943968788
80.65,2.87,5.49333,32.7,5.22,755.0208830275228,51.426892341743105,19.913903864009807,1966-08-01,14.681440947476304,38.01513256548507,19.861061426707373
77.81,2.89,5.51,32.7,5.18,728.4336628440365,51.58295183486237,19.161676250615006,1966-09-01,14.121597096188749,38.12284902846417,19.107534756915896
77.13,2.88333,5.52333,32.9,5.01,717.678239361702,51.393410473404245,18.825409371315676,1966-10-01,13.964401909717507,38.231703811325865,18.771808939079904
80.99,2.87667,5.53667,32.9,5.16,753.5947180851061,51.51753633510638,19.711251211928968,1966-11-01,14.627926172229877,38.34313845641387,19.653965440042068
81.33,2.87,5.55,32.9,4.84,756.7583457446807,51.641569148936156,19.736473752791966,1966-12-01,14.654054054054054,38.45829924551732,19.677374210272394
84.45,2.88,5.51667,32.9,4.58,785.7892819148935,51.33144059042552,20.432242125384278,1967-01-01,15.30814785006172,38.57118342120293,20.37244419840481
87.36,2.89,5.48333,32.9,4.63,812.8662127659574,51.02121898404254,21.074443163678435,1967-02-01,15.931924578677556,38.68292676093909,21.013565436490353
89.42,2.9,5.45,33.0,4.54,829.5127590909088,50.55742045454544,21.44389860201909,1967-03-01,16.407339449541283,38.79223814842002,21.383472536881566
90.96,2.9,5.41,33.1,4.59,841.2494682779454,50.03473640483382,21.68602556674624,1967-04-01,16.813308687615525,38.89770223900241,21.627227827211637
92.59,2.9,5.37,33.2,4.85,853.7453381024095,49.51520105421686,21.948477389658397,1967-05-01,17.242085661080075,38.99934255148547,21.891275140736717
91.43,2.9,5.33,33.3,5.02,840.5176373873874,48.99878603603603,21.552097609793478,1967-06-01,17.153846153846153,39.09718058161969,21.498164954189313
93.01,2.90667,5.32,33.4,5.16,852.482598053892,48.76042814371257,21.804196245666358,1967-07-01,17.48308270676692,39.1937238445885,21.750487436053998
94.49,2.91333,5.31,33.5,5.28,863.462312686567,48.52349328358208,22.03062704912601,1967-08-01,17.794726930320152,39.286790858825945,21.978438396491896
95.81,2.92,5.3,33.6,5.3,872.9189218749998,48.28796874999998,22.219145488664783,1967-09-01,18.077358490566038,39.37639247561776,22.168585464387565
95.66,2.92,5.31,33.7,5.48,868.9660727002964,48.23552002967357,22.068199194183883,1967-10-01,18.015065913371,39.46856150430291,22.016664392634645
92.66,2.92,5.32,33.8,5.75,839.2240872781064,48.183381656804734,21.263102968336277,1967-11-01,17.417293233082706,39.56438167287047,21.211606293181813
95.3,2.92,5.33,33.9,5.7,860.5885176991148,48.13155088495574,21.751597808723627,1967-12-01,17.879924953095685,39.66276382373101,21.697643702383843
95.04,2.93,5.36667,34.1,5.53,853.2069677419353,48.17845367815248,21.511535896332177,1968-01-01,17.709305770617537,39.770492522921046,21.453266319249227
90.75,2.94,5.40333,34.2,5.56,812.3120065789471,48.365728203947356,20.424992376214224,1968-02-01,16.795198516470396,39.886619761035234,20.36552637063733
